district,mandal,village,lat_gis,long_gis,gwl,pH,E.C,TDS,CO3,HCO3,Cl,F,NO3 ,SO4,Na,K,Ca,Mg,T.H,SAR,Classification,RSC  meq  / L,Classification.1,year,temp_id
VIKARABAD,Doma,Doma,17.088,77.836,9.37,8.46,620.0,396.8,34.034,40.0,80.0,1.06,24.00518,8.25,39.96,6.71,24.0,34.034,199.9424342,1.228698013,C2S1,-1.598848684,P.S.,2022,
VIKARABAD,Doulathabad,Doulathabad,16.9983,77.5415,4.15,7.06,3197.0,2046.08,0.0,290.0,770.0,0.36,185.1322,32.0,209.0,63.0,208.0,126.412,1039.786184,2.818035299,C4S1,-14.99572368,P.S.,2022,
VIKARABAD,Kodangal,Kodangal,17.0992,77.6011,5.14,7.29,1590.0,1017.6,0.0,130.0,310.0,0.86,221.0071,24.25,118.0,2.29,96.0,68.068,519.8848684,2.250093591,C3S1,-7.797697368,P.S.,2022,
VIKARABAD,Kodangal,Rudraram (S),17.133,77.511,3.72,7.26,650.0,416.0,60.0,150.0,70.0,0.37,20.10766,13.0,58.0,4.75,24.0,34.034,199.9424342,1.783395514,C2S1,0.201151316,P.S.,2022,
VIKARABAD,Marpalli,Marpalli,17.529,77.771,12.82,8.79,460.0,294.4,50.0,130.0,20.0,0.24,25.99823,4.0,42.0,2.6,24.0,19.448,139.9671053,1.543506504,C2S1,0.800657895,P.S.,2022,
VIKARABAD,Nawabpet,Vattinenipally(s),17.445,77.983,3.35,8.73,580.0,371.2,70.0,140.0,30.0,0.38,40.0,8.0,35.0,1.23,24.0,38.896,219.9342105,1.026109749,C2S1,-0.198684211,P.S.,2022,
VIKARABAD,Parigi,Parigi,17.18,77.88,12.1,6.47,654.0,418.56,0.0,170.0,80.0,0.35,45.0,14.0,34.0,1.6,48.0,34.034,259.9424342,0.91687998,C2S1,-1.798848684,P.S.,2022,
VIKARABAD,Peddamul,Peddamul,17.33,77.66,7.74,8.18,1097.0,702.08,0.0,150.0,240.0,0.61,53.0,13.0,56.78,4.72,72.0,58.344,419.9013158,1.204741676,C3S1,-5.398026316,P.S.,2022,
VIKARABAD,Pudur,Pudur,17.264,77.957,5.28,8.42,499.0,319.36,50.0,110.0,40.0,0.19,47.3903,3.5,18.0,1.01,40.0,29.172,219.9506579,0.527693854,C2S1,-1.199013158,P.S.,2022,
VIKARABAD,Tandur,Tandur,17.251,77.591,2.55,7.01,1705.0,1091.2,0.0,300.0,350.0,1.58,34.0,7.0,196.0,1.9,104.0,38.896,419.9342105,4.15850863,C3S1,-2.398684211,P.S.,2022,
VIKARABAD,Vikarabad ,Vikarabad(S),17.321,77.914,8.13,6.28,580.0,371.2,0.0,250.0,20.0,0.39,15.0,5.0,19.0,0.4,56.0,29.172,259.9506579,0.512366002,C2S1,-0.199013158,P.S.,2022,
VIKARABAD,Yalal,Yalal,17.2,77.64,8.6,7.02,552.0,353.28,0.0,180.0,40.0,2.01,30.0,11.0,17.0,0.68,64.0,19.448,239.9671053,0.477139344,C2S1,-1.199342105,P.S.,2022,
WANAPARTHY,Atmakuru,Atmakuru,16.337,77.806,2.71,7.51,638.0,408.32,0.0,240.0,50.0,1.92,17.05165,8.75,73.0,2.01,48.0,14.586,179.9753289,2.365857246,C2S1,1.200493421,P.S.,2022,
WANAPARTHY,Ghanpur,Ghanapur,16.56306,78.046454,0.45,7.4,640.0,409.6,0.0,240.0,50.0,1.85,9.56664,9.0,69.79,1.83,48.0,14.586,179.9753289,2.261824345,C2S1,1.200493421,P.S.,2022,
WANAPARTHY,Gopalpet,Gopalpet,16.3786,78.1348,2.36,7.02,1265.0,809.6,0.0,270.0,230.0,0.65,5.09335,27.75,84.08,1.77,104.0,43.758,439.9259868,1.742910389,C3S1,-3.398519737,P.S.,2022,
WANAPARTHY,Kothakota,Kanaipally,16.388259,77.960249,8.0,7.38,643.0,411.52,0.0,250.0,50.0,1.84,16.8302,8.25,72.96,2.34,56.0,9.724,179.9835526,2.364506865,C2S1,1.400328947,MR,2022,
WANAPARTHY,Pangal,Pangal,16.24721,78.104481,2.0,7,1270.0,812.8,0.0,280.0,220.0,0.64,3.72036,27.75,83.71,2.05,112.0,38.896,439.9342105,1.73522437,C3S1,-3.198684211,P.S.,2022,
WANAPARTHY,Pebbair,Ayyavaripalli,16.1156,78.0236,0.8,7.53,635.0,406.4,0.0,240.0,50.0,1.84,9.3009,8.0,66.7,1.67,48.0,14.586,179.9753289,2.161680525,C2S1,1.200493421,P.S.,2022,
WANAPARTHY,Peddamandadi,Peddamandadi,16.4306,78.0251,2.7,7.34,709.0,453.76,0.0,260.0,60.0,1.86,16.87449,9.0,72.09,1.8,64.0,14.586,219.9753289,2.11329537,C2S1,0.800493421,P.S.,2022,
WARANGAL (R) ,Atmakur,Atmakur,18.0686,79.738,1.39,8.26,4040.0,2585.6,0.0,460.0,830.0,0.18,367.607,112.75,312.0,11.0,112.0,262.548,1359.555921,3.67898672,C4S1,-17.99111842,P.S.,2022,
WARANGAL (R) ,Chennaraopet,Chennaraopet,17.883,79.8722,0.65,8.34,2454.0,1570.56,30.0,400.0,500.0,1.63,42.88077273,54.25,246.0,2.0,56.0,136.136,699.7697368,4.043241599,C4S1,-5.395394737,P.S.,2022,
WARANGAL (R) ,Duggondi,Duggondi,18.0194,79.8077,0.78,8.29,733.0,469.12,0.0,160.0,120.0,0.32,32.41222727,14.75,60.0,2.0,16.0,48.62,239.9177632,1.684194375,C2S1,-1.598355263,P.S.,2022,
WARANGAL (R) ,Khanapur,Khanapur,17.8988,79.93,2.16,7.66,1308.0,837.12,0.0,380.0,160.0,0.74,44.29,20.5,110.0,5.0,48.0,72.93,419.8766447,2.334016867,C3S1,-0.797532895,P.S.,2022,
WARANGAL (R) ,Narasampet,Narasampet,17.9227,79.8875,2.23,7.88,1283.0,821.12,0.0,330.0,190.0,1.79,41.27022727,13.75,133.0,2.0,32.0,68.068,359.8848684,3.048189842,C3S1,-0.597697368,P.S.,2022,
WARANGAL (R) ,Parkal,Parkal,18.2016,79.6374,1.75,8.31,476.0,304.64,30.0,130.0,40.0,1.14,35.83463636,3.75,42.0,1.0,16.0,29.172,159.9506579,1.443871151,C2S1,0.000986842,P.S.,2022,
WARANGAL (R) ,Parvathagiri,Parvathagiri,17.744466,79.723991,3.9,8.09,2316.0,1482.24,0.0,420.0,350.0,0.93,245.0042273,47.75,214.0,2.0,88.0,116.688,699.8026316,3.517208805,C4S1,-5.596052632,P.S.,2022,
WARANGAL (R) ,Rayaparthy,Rayaparthy,17.6942,79.5473,1.24,8.11,1295.0,828.8,0.0,340.0,180.0,0.87,45.69922727,21.5,117.0,3.0,48.0,68.068,399.8848684,2.543844383,C3S1,-1.197697368,P.S.,2022,
WARANGAL (R) ,Sangem,Sangem,17.8844,79.7113,3.43,7.96,1367.0,874.88,0.0,190.0,320.0,0.46,18.52127273,29.25,132.0,2.0,40.0,72.93,399.8766447,2.87000779,C3S1,-4.197532895,P.S.,2022,
WARANGAL (R) ,Wardhannapet,Wardhannapet,17.773,79.5794,3.74,8.3,554.0,354.56,20.0,150.0,70.0,0.93,18.92390909,9.5,44.0,1.0,24.0,34.034,199.9424342,1.352920735,C2S1,-0.598848684,P.S.,2022,
WARANGAL (U),Dharmasagar,Narayanagiri,17.9905,79.3769,0.51,8.1,1255.0,803.2,0.0,200.0,200.0,0.51,93.41163636,40.25,108.0,4.0,80.0,43.758,379.9259868,2.409053359,C3S1,-3.598519737,P.S.,2022,
WARANGAL (U),Hanamkonda,Hanumkonda,18.0008,79.5577,4.38,8.05,761.0,487.04,0.0,190.0,90.0,1.63,53.75195455,17.5,72.0,6.0,48.0,24.31,219.9588816,2.110735959,C3S1,-0.599177632,P.S.,2022,
WARANGAL (U),Hanamkonda,Mamnoor,17.9069,79.5969,1.2,7.97,1615.0,1033.6,0.0,200.0,250.0,0.85,192.0575455,44.5,160.0,5.0,88.0,48.62,419.9177632,3.394767404,C3S1,-4.398355263,P.S.,2022,
WARANGAL (U),Hasanparthi,Seethampet,18.0776,79.5153,0.56,8.26,1932.0,1236.48,0.0,360.0,220.0,0.99,173.9389091,49.25,195.0,5.0,80.0,63.206,459.8930921,3.95346895,C3S1,-1.997861842,P.S.,2022,
WARANGAL (U),Kamalapur,Shanigaram,18.184083,79.597194,0.75,8.3,2179.0,1394.56,30.0,400.0,360.0,4.88,118.5764091,38.25,302.0,12.0,88.0,53.482,439.9095395,6.260332743,C3S1,-0.198190789,P.S.,2022,
WARANGAL (U),warangal,Charbowli,17.9819,79.607,1.83,8.28,1030.0,659.2,0.0,280.0,110.0,0.78,58.78490909,22.0,98.0,4.0,48.0,43.758,299.9259868,2.460317702,C3S1,-0.398519737,P.S.,2022,
YADADRI,Alair,Kolanpaka,17.69706,79.019595,3.23,7.93,1965.0,1257.6,0.0,560.0,360.0,0.93,18.73467,19.0,290.0,8.3,48.0,92.378,499.84375,5.639661383,C3S1,1.203125,P.S.,2022,
YADADRI,B.Pochampalli,B.Pochampalli,17.336196,78.810768,2.75,8.58,2188.0,1400.32,20.0,410.0,390.0,0.55,54.12238,31.0,122.1,1.4,144.0,111.826,819.8108553,1.854090786,C3S1,-7.796217105,P.S.,2022,
YADADRI,Bibinagar,Bibinagar,17.460344,78.801601,3.39,8.17,1514.0,968.96,0.0,320.0,210.0,1.28,119.1401,29.0,107.65,1.89,120.0,53.482,519.9095395,2.052684983,C3S1,-3.998190789,P.S.,2022,
YADADRI,Choutuppal,D.Malkapur,17.258259,78.803218,2.33,8.08,1490.0,953.6,0.0,570.0,110.0,2.46,33.2175,19.0,133.2,14.4,104.0,48.62,459.9177632,2.700450974,C3S1,2.201644737,MR,2022,
YADADRI,Mothukur,Kanchanapalli,17.40375,79.339638,2.7,8.24,1436.0,919.04,0.0,340.0,180.0,0.44,179.3745,27.0,205.8,84.6,40.0,29.172,219.9506579,6.033299736,C3S1,2.400986842,MR,2022,
YADADRI,Rajapet,Bondugala,17.768305,78.9665,2.71,8.73,797.0,510.08,20.0,240.0,90.0,1.01,32.64173,9.0,58.08,2.27,48.0,43.758,299.9259868,1.458114818,C3S1,-0.798519737,P.S.,2022,
YADADRI,Rajapet,Kurraram,17.77549,78.929866,5.28,8.29,435.0,278.4,0.0,190.0,40.0,0.5,18.51322,10.0,33.18,2.17,32.0,29.172,199.9506579,1.020204247,C2S1,-0.199013158,P.S.,2022,
YADADRI,Rajapet,Rajapet,17.729431,78.932968,2.41,7.8,906.0,579.84,0.0,230.0,150.0,1.37,37.51363,11.0,55.93,2.78,96.0,24.31,339.9588816,1.31887546,C3S1,-2.199177632,P.S.,2022,
YADADRI,Rajapet,Somaram,17.725671,78.991785,10.03,7.42,3279.0,2098.56,0.0,240.0,510.0,0.43,578.4274,59.0,295.2,6.8,328.0,34.034,959.9424342,4.142532479,C4S2,-14.39884868,P.S.,2022,
YADADRI,Ramannapet,Ramanapet,17.283121,79.095091,3.9,8.7,599.0,383.36,30.0,150.0,70.0,0.58,52.52794,12.0,36.94,1.22,40.0,38.896,259.9342105,0.99617889,C2S1,-1.598684211,P.S.,2022,
YADADRI,S.Narayanpur,S.Narayanpur,17.144719,78.86001,9.9,7.8,2324.0,1487.36,0.0,370.0,370.0,0.58,336.1611,33.0,169.3,2.6,160.0,97.24,799.8355263,2.602727956,C4S1,-8.596710526,P.S.,2022,
YADADRI,Thurkapally,Gandamalla,17.733101,78.853831,5.74,8.26,2109.0,1349.76,0.0,430.0,260.0,1.08,332.175,33.0,211.3,43.3,48.0,116.688,599.8026316,3.751176315,C3S1,-3.396052632,P.S.,2022,
YADADRI,Valigonda,T. somaram,17.399953,78.95229,1.72,8.77,1115.0,713.6,20.0,180.0,220.0,0.34,44.20142,15.0,60.44,3.04,80.0,53.482,419.9095395,1.282385944,C3S1,-4.398190789,P.S.,2022,
YADADRI,Valigonda,Vemulakonda,17.347782,79.143433,1.65,7.76,5053.0,3233.92,0.0,280.0,1360.0,0.44,76.35596,109.0,465.2,3.3,400.0,92.378,1379.84375,5.444987846,C4S1,-21.996875,P.S.,2022,
YADADRI,Y.Gutta,Mallapuram,17.633555,78.911638,4.92,8.13,2280.0,1459.2,0.0,200.0,340.0,1.12,506.2347,34.0,170.7,5.6,152.0,97.24,779.8355263,2.657689111,C4S1,-11.59671053,P.S.,2022,
ADILABAD,Adilabad,Adilabad,19.6683,78.5247,16.45,8.21,1407.0,900.48,0.0,240.0,190.0,0.34,94.3377,129.0,95.0,5.0,48.0,111.826,579.8108553,1.715349413,C3S1,-6.796217105,P.S.,2018,1001.0
ADILABAD,Bazarhatnur,Bazarhatnur,19.458888,78.350833,38.6,8.29,1620.0,1036.8,0.0,360.0,150.0,0.34,173.1739,115.0,105.0,19.0,104.0,87.516,619.8519737,1.833654332,C3S1,-5.197039474,P.S.,2018,1002.0
ADILABAD,Gudihatnoor,Gudihatnoor,19.525555,78.512222,,8.34,959.0,613.76,50.0,260.0,70.0,0.62,41.23399,56.0,55.0,2.0,56.0,72.93,439.8766447,1.140169454,C3S1,-2.597532895,P.S.,2018,1007.0
ADILABAD,Jainath,Jainath,19.730555,78.64,6.2,8.22,509.0,325.76,0.0,230.0,30.0,0.91,19.26615,30.0,63.0,2.0,40.0,19.448,179.9671053,2.041813862,C2S1,1.000657895,P.S.,2018,1009.0
ADILABAD,Narnoor,Narnoor,19.495665,78.852654,6.15,8.29,550.0,352.0,0.0,220.0,20.0,1.23,32.42028,25.0,49.0,7.0,32.0,24.31,179.9588816,1.588113733,C2S1,0.800822368,P.S.,2018,1010.0
ADILABAD,Neradigonda,Neradigonda,19.29375,78.41216,48.2,8.19,1041.0,666.24,0.0,310.0,140.0,0.46,42.9613,47.0,79.0,20.0,72.0,63.206,439.8930921,1.637667326,C3S1,-2.597861842,P.S.,2018,1011.0
ADILABAD,Talamadugu,Talamadugu,19.6334,78.3969,6.65,8.33,1970.0,1260.8,60.0,310.0,250.0,0.83,131.0984,152.0,145.0,165.0,80.0,58.344,439.9013158,3.005816996,C3S1,-1.398026316,P.S.,2018,1013.0
ADILABAD,Tamsi,Tamsi,19.6811,78.4268,6.3,8.32,800.0,512.0,40.0,210.0,40.0,1.51,42.91701,64.0,59.0,25.0,32.0,38.896,239.9342105,1.656067705,C3S1,0.201315789,P.S.,2018,1014.0
ADILABAD,Utnoor,Utnoor,19.3789,78.7685,8.2,8.31,459.0,293.76,40.0,120.0,30.0,1.15,1.3287,27.0,26.0,8.0,32.0,19.448,159.9671053,0.893779047,C2S1,0.000657895,P.S.,2018,1015.0
BHADRADRI,Annapureddypalli,Annapureddypalli,17.354519,80.826104,16.25,8.33,280.0,179.2,20.0,54.83373419,20.0,0.08,37.6465,5.0,17.09862461,3.32,24.0,9.724,99.98355263,0.743479605,C2S1,-0.502996369,P.S.,2018,1021.0
BHADRADRI,Ashwapuram,Aswapuram,17.841678,80.809241,10.26,8.05,1871.0,1197.44,0.0,242.1915011,360.0,0.46,168.302,39.0,148.3988766,1.9,72.0,106.964,619.8190789,2.591613939,C3S1,-7.552551557,P.S.,2018,1022.0
BHADRADRI,Bhadrachalam,Bhadrachalam,17.666775,80.900922,13.56,8.34,1167.0,746.88,40.0,303.5035203,140.0,0.77,5.53625,31.0,79.42941347,13.12,48.0,68.068,399.8848684,1.726974934,C3S1,-1.127626963,P.S.,2018,1024.0
BHADRADRI,Burgampad,M.Banjara,17.6447,80.7911,14.9,7.99,2030.0,1299.2,0.0,422.8365643,280.0,1.52,172.731,46.0,254.519029,9.4,16.0,102.102,459.8273026,5.160538763,C3S2,-0.739814766,P.S.,2018,1025.0
BHADRADRI,Chandrugonda,Ravikampadu,17.3986,80.6106,18.75,8.09,2810.0,1798.4,0.0,408.523876,330.0,0.54,608.9875,25.0,202.2080174,15.5,40.0,209.066,959.6463816,2.838016526,C4S1,-11.02245011,P.S.,2018,1026.0
BHADRADRI,Gundala,Kanchanapalli,17.79,80.42,,8.22,895.0,572.8,0.0,178.2508078,70.0,0.51,190.447,12.0,20.4522113,68.5,48.0,48.62,319.9177632,0.497156655,C3S1,-2.833339108,P.S.,2018,3016.0
BHADRADRI,Julurpadu,P. Narsapuram,17.438169,80.520318,,8.23,4050.0,2592.0,0.0,405.2168238,780.0,0.64,575.77,34.0,466.7575019,24.2,24.0,228.514,999.6134868,6.418705016,C4S2,-11.88793326,P.S.,2018,3019.0
BHADRADRI,Karakagudem,Karakagudem,18.034655,80.568147,6.62,7.99,854.0,546.56,0.0,244.2855757,100.0,0.27,12.8441,26.0,66.75395619,4.85,64.0,29.172,279.9506579,1.734636287,C3S1,-0.713301644,P.S.,2018,1033.0
BHADRADRI,Laxmidevipalli,Laxmidevipalli,17.573,80.619,11.15,8.75,1310.0,838.4,40.0,102.8881496,270.0,0.31,101.867,41.0,170.3193177,8.9,24.0,53.482,279.9095395,4.42616116,C3S1,-2.740427797,P.S.,2018,1035.0
BHADRADRI,Manuguru,Pagideru,17.97,80.73,,7.94,1128.0,721.92,0.0,318.4679687,160.0,1.22,2.2145,12.0,111.2684461,37.4,40.0,43.758,279.9259868,2.89149588,C3S1,0.770839638,P.S.,2018,3022.0
BHADRADRI,Palwancha,REGELLA,17.95,80.58,,8.25,222.0,142.08,0.0,67.28444847,20.0,0.16,7.5293,8.0,23.56640108,0.7,8.0,9.724,59.98355263,1.322967991,C1S1,0.146017917,P.S.,2018,3029.0
BHADRADRI,Tekulapalli,Bethampudi,17.56,80.45,,7.75,2020.0,1292.8,0.0,406.428231,280.0,0.5,188.2325,45.0,81.9993959,1.6,136.0,121.55,839.7944079,1.230258368,C3S1,-8.667323538,P.S.,2018,3034.0
BHADRADRI,Tekulapalli,Mutyalampadu,17.54,80.5,,8.25,2680.0,1715.2,0.0,874.9464769,240.0,4.6,95.2235,35.0,507.602245,7.8,40.0,34.034,239.9424342,14.2476149,C4S3,12.70008085,U.S.,2018,3035.0
BHADRADRI,Yellandu,Komararam,17.71,80.32,,7.98,584.0,373.76,0.0,249.5101628,20.0,2.2,3.76465,8.0,8.611526238,12.7,64.0,24.31,259.9588816,0.232220183,C2S1,-0.208974376,P.S.,2018,3036.0
BHUPALPALLY,Ghanpur Mulug,Chelpur(D),18.368545,79.853503,,8.21,259.0,165.76,0.0,80.0,20.0,0.34,10.05383,16.0,16.0,2.0,32.0,4.862,99.99177632,0.69568078,C2S1,-0.399835526,P.S.,2018,3041.0
BHUPALPALLY,Kataram,Shankarampally 125(D),18.6022,79.8983,21.04,8.0,496.0,317.44,0.0,180.0,50.0,0.43,19.97479,19.0,22.0,4.0,48.0,29.172,239.9506579,0.617495607,C2S1,-1.199013158,P.S.,2018,1057.0
BHUPALPALLY,Mahadevpur,Ambatipalli,18.695678,80.061858,22.53,8.01,210.0,134.4,0.0,60.0,30.0,0.05,23.51799,14.0,14.0,4.0,24.0,9.724,99.98355263,0.608745716,C1S1,-0.799671053,P.S.,2018,1060.0
BHUPALPALLY,Regonda,Regonda,18.24,79.7775,13.58,7.76,270.0,172.8,0.0,30.0,50.0,0.06,36.3178,17.0,15.0,5.0,32.0,9.724,119.9835526,0.59539141,C2S1,-1.799671053,P.S.,2018,1077.0
HYDERABAD,Ameerpet,S.R.Nagar,17.442333,78.443916,19.35,6.84,697.0,446.08,0.0,130.8927999,110.0,1.28,53.81235,15.0,87.55344443,1.33,16.0,29.172,159.9506579,3.009902203,C2S1,-0.581157159,P.S.,2018,1087.0
HYDERABAD,Asifnagar,Himayanagar,17.397638,78.44525,4.8,7.47,536.0,343.04,0.0,127.0704129,80.0,0.64,4.429,21.0,58.20650163,3.26,32.0,14.586,139.9753289,2.139035111,C2S1,-0.25809832,P.S.,2018,1088.0
HYDERABAD,Asifnagar,Kulsanapur,17.374,78.437,6.11,8.44,1026.0,656.64,40.0,168.1200302,150.0,1.09,79.722,23.0,116.7364525,19.11,16.0,48.62,239.9177632,3.276781277,C3S1,-1.431954659,P.S.,2018,1089.0
HYDERABAD,Bandlaguda,Chandraingutta,17.333,78.484,12.7,7.56,1085.0,694.4,0.0,236.0059886,180.0,0.73,25.02385,26.0,93.96778135,2.91,64.0,43.758,339.9259868,2.21594488,C3S1,-2.078399964,P.S.,2018,1090.0
HYDERABAD,Charminar,Darul Shifa,17.381,78.485,8.02,8.11,828.0,529.92,0.0,273.7235082,80.0,0.86,3.1003,20.0,69.57297972,21.07,48.0,29.172,239.9506579,1.952773152,C4S2,0.675457006,P.S.,2018,1092.0
HYDERABAD,Maredpally,Maredpally(s),17.441,78.509,20.15,7.75,853.0,545.92,0.0,260.242161,90.0,1.91,16.3873,21.0,76.7451856,3.11,56.0,29.172,259.9506579,2.069559154,C3S1,0.005830062,P.S.,2018,1095.0
HYDERABAD,Nampally,Nampally,17.385,78.474,2.37,8.65,908.0,581.12,60.0,103.3247168,170.0,0.89,26.574,24.0,98.25068135,3.93,24.0,43.758,239.9259868,2.757840149,C3S1,-2.726025401,P.S.,2018,1097.0
HYDERABAD,Saidabad,Juvinile home,17.361,78.508,6.03,8.23,1061.0,679.04,0.0,300.2989904,110.0,1.19,54.25525,25.0,104.5614861,6.69,64.0,34.034,299.9424342,2.624973693,C3S1,0.007131124,P.S.,2018,1098.0
JAGITYAL,Dharmapuri,Dharmapuri,18.946944,79.101944,9.66,8.1,1729.0,978.56,0.0,450.0,240.0,0.55,8.06078,110.0,174.0,9.0,88.0,77.792,539.8684211,3.255947923,C3S1,-1.797368421,P.S.,2018,1102.0
JAGITYAL,Gollapalli,Gollapalli,18.7906,79.0522,5.87,8.12,994.0,572.16,0.0,330.0,80.0,1.36,35.78632,84.0,86.0,6.0,32.0,68.068,359.8848684,1.971009973,C3S1,-0.597697368,P.S.,2018,1104.0
JAGITYAL,Ibrahimpatnam,Ibrahimpatnam,18.898611,78.579444,5.04,8.14,1073.0,686.72,0.0,290.0,150.0,2.81,129.3268,171.0,177.0,7.0,40.0,72.93,399.8766447,3.848419536,C3S1,-2.197532895,P.S.,2018,1105.0
JAGITYAL,Jagityal,Jagityal,18.8252,78.8461,12.77,7.96,936.0,599.04,0.0,160.0,120.0,0.15,178.4887,73.0,91.0,1.0,40.0,68.068,379.8848684,2.029960367,C3S1,-4.397697368,P.S.,2018,1106.0
JAGITYAL,Kathalapur,Kathalapur,18.752777,78.689722,12.41,7.99,1214.0,776.96,0.0,450.0,140.0,1.06,33.43895,104.0,132.0,6.0,104.0,58.344,499.9013158,2.566870479,C3S1,-0.998026316,P.S.,2018,1108.0
JAGITYAL,Kodimal,Chepial,18.624722,78.935833,14.19,8.17,1152.0,553.6,0.0,340.0,90.0,1.36,8.76942,92.0,99.0,6.0,80.0,48.62,399.9177632,2.152395182,C3S1,-1.198355263,P.S.,2018,1109.0
JAGITYAL,Korutla,Korutla,18.818611,78.706388,11.32,8.07,1186.0,759.04,0.0,360.0,140.0,1.82,22.72077,132.0,37.0,2.0,64.0,116.688,639.8026316,0.635990864,C3S1,-5.596052632,P.S.,2018,1111.0
JAGITYAL,Mallapur,Mallapur,18.9647,78.7064,10.72,8.17,742.0,474.88,0.0,280.0,90.0,0.86,10.14241,78.0,168.0,14.0,48.0,5.0,120.0,6.667926787,C2S1,3.2,U.S.,2018,1112.0
JAGITYAL,Mallial,Nukapalli,18.7094,78.9222,17.14,8.09,2280.0,1459.2,0.0,550.0,420.0,2.05,0.4429,135.0,256.0,17.0,112.0,106.964,719.8190789,4.148589392,C4S1,-3.396381579,P.S.,2018,1114.0
JAGITYAL,Metpalli,Metpalli,18.847777,78.620555,13.75,7.93,1425.0,912.0,0.0,500.0,150.0,2.35,1.06296,237.0,258.0,47.0,24.0,72.93,359.8766447,5.91309748,C3S1,2.802467105,U.S.,2018,1121.0
JAGITYAL,Pegadapalli,Pegadapalli,18.706388,79.064444,5.77,8.22,1236.0,663.04,0.0,380.0,150.0,4.71,7.26356,120.0,188.0,19.0,24.0,53.482,279.9095395,4.885636633,C3S1,2.001809211,MR,2018,1122.0
JAGITYAL,Raikal,Raikal,18.910338,78.802852,5.04,8.14,954.0,610.56,0.0,310.0,100.0,1.37,41.67689,94.0,83.0,8.0,96.0,38.896,399.9342105,1.804496228,C3S1,-1.798684211,P.S.,2018,1125.0
JAGITYAL,Sarangapur,Sarangapur,18.929722,78.958055,8.11,7.92,1228.0,785.92,0.0,340.0,140.0,2.04,139.0706,119.0,155.0,5.0,80.0,58.344,439.9013158,3.213114719,C3S1,-1.998026316,P.S.,2018,1128.0
JAGITYAL,Velgatur,Velgatur,18.8353,79.1697,5.97,7.98,1374.0,879.36,0.0,380.0,150.0,0.72,12.4012,130.0,113.0,4.0,56.0,87.516,499.8519737,2.197505151,C3S1,-2.397039474,P.S.,2018,1131.0
JANGAON,Bachannapet,Bachannapet,17.7908,79.0422,13.82,8.27,695.0,444.8,0.0,210.0,50.0,2.08,31.97738,48.0,83.0,8.0,32.0,24.31,179.9588816,2.690070201,C2S1,0.600822368,P.S.,2018,1132.0
JANGAON,Devaruppula,Singarajupalli,17.5919,79.2738,10.07,8.25,818.0,523.52,0.0,210.0,90.0,1.1,33.35037,60.0,97.0,6.0,40.0,29.172,219.9506579,2.843683549,C3S1,-0.199013158,P.S.,2018,1135.0
JANGAON,Jangaon,Jangaon,17.6973,79.1474,9.25,8.1,1108.0,709.12,0.0,230.0,130.0,1.16,79.722,84.0,133.0,10.0,48.0,38.896,279.9342105,3.456175734,C3S1,-0.998684211,P.S.,2018,1144.0
JANGAON,Lingala ghanpur,Lingala ghanpur,17.6591,79.1997,10.4,8.22,1699.0,1087.36,0.0,200.0,280.0,0.46,141.728,145.0,189.0,7.0,88.0,58.344,459.9013158,3.831789492,C3S1,-5.198026316,P.S.,2018,1149.0
JANGAON,Palakurthi,Palakurthi,17.6691,79.4225,17.57,8.3,345.0,220.8,20.0,110.0,20.0,0.87,17.00736,20.0,44.0,4.0,16.0,14.586,99.97532895,1.913279506,C2S1,0.600493421,P.S.,2018,1154.0
JANGAON,Raghunadhapalli,Raghunadhapalli,17.7647,79.2636,27.5,8.39,1342.0,858.88,40.0,260.0,160.0,1.75,41.36686,118.0,153.0,7.0,64.0,48.62,359.9177632,3.50640401,C3S1,-1.198355263,P.S.,2018,1157.0
JANGAON,Zafergad,Zafergad,17.7651,79.487,12.4,8.32,797.0,510.08,20.0,150.0,80.0,0.38,75.293,62.0,95.0,10.0,40.0,24.31,199.9588816,2.920958722,C3S1,-0.599177632,P.S.,2018,1159.0
JOGULAMBA(GADWAL),Alampur,Alampur,15.896441,78.121104,3.35,8.05,3530.0,2259.2,0.0,574.3576948,770.0,2.67,4.8719,80.0,733.4106022,6.5,40.0,19.448,179.9671053,23.76964974,C4S4,7.88781179,U.S.,2018,1160.0
JOGULAMBA(GADWAL),Dharoor,Dharoor,16.224385,77.678908,7.4,7.92,1598.0,1022.72,0.0,202.2243461,300.0,0.29,161.6585,34.0,64.24568251,5.87,88.0,106.964,659.8190789,1.087435925,C3S1,-9.151894656,P.S.,2018,1161.0
JOGULAMBA(GADWAL),Dharoor,Neelahally,16.265211,77.641794,18.78,7.78,1667.0,1066.88,0.0,380.1376553,180.0,1.13,57.577,139.0,152.6726991,7.9,40.0,97.24,499.8355263,2.969066925,C3S1,-2.39395742,P.S.,2018,1163.0
JOGULAMBA(GADWAL),Gadwal,Gadwal,16.2326,77.8021,4.36,7.58,3190.0,2041.6,0.0,488.1560853,660.0,0.53,117.3685,63.0,224.6013286,2.3,200.0,150.722,1119.745066,2.918266207,C4S1,-12.63177961,P.S.,2018,1164.0
JOGULAMBA(GADWAL),Gattu,Gattu,16.1287,77.5757,9.14,7.75,1166.0,746.24,0.0,191.7394847,200.0,0.45,90.7945,29.0,67.35466958,1.94,104.0,43.758,439.9259868,1.396207818,C3S1,-4.963730042,P.S.,2018,1165.0
